Name,Age,Gender,AreaOfLiving,ExtraCurricular,TenthMarks,TwelfthMarks,StudyHours,Attendance,PreviousCGPA,Performance
Aishwarya,17.0,Female,Urban,No,70.0,63.0,2.8,90,8.8,Average
Prathamesh,17.0,Male,Rural,No,67.0,100.0,3.0,68,8.6,Average
Komal,17.0,Female,Urban,No,72.0,82.0,3.8,90,8.3,Average
Vaibhav,19.0,Male,Rural,No,73.0,76.0,2.2,50,10.0,Average
Amit,18.0,Male,Urban,No,76.0,86.0,2.0,63,6.3,Average
Pooja,16.0,Female,Urban,Yes,61.0,91.0,3.4,85,7.6,Average
Siddhi,17.0,Female,Urban,Yes,84.0,98.0,2.3,61,7.1,Average
Manasi,18.0,Female,Rural,Yes,100.0,96.0,5.5,59,10.0,Good
Saurabh,20.0,Male,Urban,Yes,90.0,83.0,3.0,75,9.2,Average
Swapnil,17.0,Male,Urban,Yes,86.0,77.0,3.7,79,10.0,Average
Manasi,20.0,Female,Rural,No,82.0,74.0,3.9,51,8.6,Average
Sayali,16.0,Female,Rural,No,92.0,96.0,2.6,67,8.5,Average
Saurabh,16.0,Male,Urban,Yes,60.0,80.0,2.2,77,6.8,Average
Swapnil,18.0,Male,Rural,Yes,75.0,87.0,4.5,84,7.4,Average
Anjali,17.0,Female,Urban,Yes,99.0,85.0,3.3,46,6.5,Average
Prathamesh,17.0,Male,Urban,Yes,75.0,68.0,3.3,47,7.4,Average
Swanand,18.0,Male,Urban,Yes,83.0,95.0,2.4,54,6.9,Average
Bhushan,19.0,Male,Rural,No,86.0,84.0,0.5,62,5.5,Poor
Amit,20.0,Male,Urban,Yes,99.0,82.0,3.2,73,6.4,Average
Priya,19.0,Female,Urban,Yes,62.0,63.0,4.6,73,8.9,Good
Tejas,16.0,Male,Rural,Yes,74.0,98.0,2.4,93,5.9,Poor
Vaibhav,20.0,Male,Rural,Yes,76.0,73.0,3.1,48,6.3,Average
Kiran,19.0,Male,Urban,Yes,74.0,87.0,2.9,78,7.8,Average
Chaitanya,19.0,Male,Urban,Yes,83.0,61.0,3.0,80,7.7,Average
Shubham,20.0,Male,Rural,Yes,63.0,97.0,3.8,97,5.3,Poor
Mrunal,16.0,Female,Rural,No,98.0,87.0,3.8,44,8.2,Average
Snehal,17.0,Female,Urban,No,64.0,72.0,1.6,90,6.4,Poor
Sagar,18.0,Male,Rural,No,94.0,90.0,0.5,91,7.4,Poor
Tanvi,20.0,Female,Urban,Yes,94.0,94.0,3.0,50,8.0,Average
Snehal,20.0,Female,Rural,No,69.0,90.0,4.2,82,5.1,Poor
Neha,17.0,Female,Rural,No,71.0,80.0,2.3,65,4.5,Poor
Prathamesh,17.0,Male,Rural,Yes,80.0,60.0,5.0,82,9.4,Good
Siddhi,18.0,Female,Rural,Yes,60.0,73.0,3.2,69,7.7,Average
Rohit,19.0,Male,Urban,No,75.0,76.0,2.7,97,7.2,Average
Nikita,19.0,Female,Rural,Yes,81.0,72.0,2.5,72,7.5,Average
Rutu,16.0,Female,Rural,No,71.0,84.0,2.6,96,5.6,Poor
Aishwarya,17.0,Female,Rural,Yes,72.0,61.0,4.5,83,5.4,Poor
Nikita,17.0,Female,Rural,No,97.0,86.0,4.2,73,7.7,Average
Sanket,20.0,Male,Rural,No,85.0,89.0,2.4,56,10.0,Average
Pooja,16.0,Female,Urban,Yes,68.0,97.0,3.1,100,7.3,Average
Neha,20.0,Female,Urban,No,67.0,85.0,3.2,79,7.1,Average
Prachi,17.0,Female,Rural,No,100.0,98.0,3.0,85,5.2,Poor
Sahil,18.0,Male,Rural,Yes,60.0,83.0,2.3,87,8.3,Average
Prachi,20.0,Female,Rural,Yes,68.0,68.0,2.5,96,4.9,Poor
Snehal,19.0,Female,Rural,Yes,63.0,100.0,2.7,45,6.2,Average
Neha,18.0,Female,Rural,No,81.0,85.0,2.8,67,8.0,Average
Triveni,20.0,Female,Rural,Yes,73.0,92.0,3.0,61,5.7,Poor
Akash,20.0,Male,Rural,No,81.0,60.0,2.2,49,4.0,Poor
Chaitanya,16.0,Male,Urban,Yes,98.0,72.0,2.8,40,6.8,Average
Tanvi,20.0,Female,Rural,No,92.0,86.0,3.0,73,4.5,Poor
Manasi,18.0,Female,Rural,Yes,65.0,83.0,3.0,62,4.3,Poor
Sahil,20.0,Male,Urban,Yes,67.0,99.0,4.8,76,7.6,Average
Gaurav,20.0,Male,Rural,No,66.0,70.0,3.0,59,4.0,Poor
Mayuri,17.0,Female,Urban,Yes,86.0,87.0,4.3,53,8.5,Good
Rutu,19.0,Female,Rural,No,70.0,80.0,3.8,99,5.5,Poor
Kiran,17.0,Male,Rural,No,65.0,89.0,3.6,98,8.9,Average
Sanjana,17.0,Female,Rural,No,61.0,75.0,1.8,62,7.6,Poor
Siddhi,17.0,Female,Urban,Yes,75.0,65.0,2.8,81,5.7,Poor
Rutu,19.0,Female,Rural,Yes,84.0,95.0,2.2,90,5.8,Poor
Omkar,19.0,Male,Urban,Yes,84.0,97.0,2.5,81,6.8,Average
Aishwarya,19.0,Female,Urban,No,65.0,86.0,1.4,99,8.0,Poor
Swanand,19.0,Male,Urban,Yes,100.0,77.0,3.7,45,4.0,Poor
Mrunal,16.0,Female,Urban,No,88.0,79.0,3.5,73,8.4,Average
Chaitanya,19.0,Male,Rural,No,96.0,91.0,4.3,50,8.8,Good
Prathamesh,19.0,Male,Urban,Yes,91.0,80.0,4.3,69,5.4,Poor
Amit,19.0,Male,Urban,Yes,94.0,95.0,1.8,72,7.5,Poor
Sayali,16.0,Female,Urban,Yes,84.0,99.0,3.0,83,7.0,Average
Amit,20.0,Male,Urban,No,60.0,73.0,1.6,66,8.5,Poor
Triveni,16.0,Female,Urban,No,91.0,90.0,4.1,85,5.5,Poor
Snehal,19.0,Female,Rural,No,64.0,60.0,0.8,49,4.4,Poor
Omkar,20.0,Male,Rural,Yes,93.0,65.0,3.1,91,4.8,Poor
Tejas,19.0,Male,Rural,Yes,73.0,92.0,4.4,83,4.3,Poor
Vaibhav,16.0,Male,Urban,No,63.0,81.0,3.4,55,7.7,Average
Snehal,16.0,Female,Rural,Yes,94.0,100.0,5.4,55,4.0,Poor
Shruti,17.0,Female,Urban,No,66.0,77.0,2.3,97,6.0,Average
Triveni,16.0,Female,Urban,No,63.0,91.0,2.0,41,7.2,Average
Manasi,16.0,Female,Urban,Yes,77.0,94.0,4.1,62,9.0,Good
Yash,16.0,Male,Urban,No,72.0,64.0,1.5,79,5.8,Poor
Sahil,18.0,Male,Rural,No,63.0,86.0,1.0,47,6.6,Poor
Chaitanya,18.0,Male,Urban,No,92.0,68.0,4.2,71,6.6,Average
Neha,19.0,Female,Urban,No,93.0,96.0,2.8,100,5.8,Poor
Saurabh,17.0,Male,Rural,Yes,84.0,80.0,3.7,62,6.2,Average
Rutu,17.0,Female,Rural,Yes,74.0,87.0,3.2,92,9.7,Average
Manasi,20.0,Female,Rural,Yes,92.0,61.0,1.5,81,5.6,Poor
Manasi,19.0,Female,Rural,Yes,95.0,74.0,3.6,43,7.8,Average
Rutuja,20.0,Female,Rural,Yes,98.0,74.0,2.5,40,7.4,Average
Priya,18.0,Female,Rural,Yes,87.0,82.0,2.7,62,8.0,Average
Akash,17.0,Male,Urban,Yes,73.0,60.0,5.6,58,6.5,Average
Sahil,17.0,Male,Rural,No,81.0,98.0,2.3,71,4.4,Poor
Saurabh,19.0,Male,Rural,No,89.0,74.0,1.3,80,7.4,Poor
Kiran,19.0,Male,Urban,No,90.0,67.0,2.3,71,6.5,Average
Anjali,20.0,Female,Urban,No,100.0,84.0,4.0,87,8.6,Good
Manasi,19.0,Female,Urban,No,98.0,77.0,4.4,71,6.7,Average
Shruti,16.0,Female,Urban,Yes,75.0,96.0,3.8,75,5.6,Poor
Sanket,18.0,Male,Rural,Yes,82.0,65.0,3.2,87,7.0,Average
Prathamesh,20.0,Male,Urban,No,87.0,73.0,1.7,72,5.6,Poor
Mayuri,16.0,Female,Rural,Yes,69.0,70.0,3.4,84,5.8,Poor
Rohit,17.0,Male,Urban,Yes,97.0,63.0,2.0,89,8.6,Average
Sahil,18.0,Male,Urban,No,65.0,60.0,2.4,100,6.7,Average
Sayali,18.0,Female,Urban,No,92.0,96.0,0.5,60,9.1,Poor
Omkar,16.0,Male,Rural,Yes,82.0,75.0,2.3,84,6.1,Average
Mrunal,19.0,Female,Urban,No,93.0,92.0,1.9,45,8.7,Poor
Rutuja,18.0,Female,Urban,Yes,87.0,69.0,3.5,91,7.2,Average
Pooja,19.0,Female,Urban,No,95.0,95.0,6.0,56,7.1,Average
Tejas,16.0,Male,Urban,Yes,82.0,83.0,2.9,90,6.0,Average
Swapnil,16.0,Male,Rural,Yes,70.0,87.0,1.6,55,7.7,Poor
Sayali,19.0,Female,Rural,Yes,73.0,80.0,2.6,65,8.0,Average
Kiran,18.0,Male,Rural,Yes,86.0,76.0,3.7,47,6.3,Average
Sahil,19.0,Male,Rural,Yes,84.0,62.0,1.8,49,8.4,Poor
Bhushan,19.0,Male,Urban,Yes,79.0,100.0,3.6,44,8.0,Average
Siddhi,19.0,Female,Rural,No,69.0,62.0,4.3,93,7.1,Average
Sahil,16.0,Male,Urban,No,60.0,84.0,3.8,85,7.6,Average
Vaibhav,20.0,Male,Rural,Yes,90.0,91.0,4.3,96,7.9,Average
Shruti,19.0,Female,Urban,Yes,73.0,73.0,4.1,98,10.0,Good
Bhushan,20.0,Male,Urban,No,62.0,86.0,2.0,76,6.6,Average
Amit,17.0,Male,Urban,No,82.0,89.0,2.1,58,4.5,Poor
Kiran,17.0,Male,Urban,No,62.0,84.0,3.2,87,8.1,Average
Nikita,16.0,Female,Urban,No,95.0,85.0,3.3,79,8.2,Average
Prathamesh,16.0,Male,Urban,Yes,97.0,75.0,3.5,92,8.7,Average
Siddhi,16.0,Female,Urban,Yes,85.0,80.0,2.0,86,7.0,Average
Neha,20.0,Female,Urban,No,93.0,83.0,3.7,74,7.7,Average
Omkar,19.0,Male,Rural,Yes,79.0,69.0,2.1,76,6.4,Average
Sagar,17.0,Male,Rural,Yes,71.0,75.0,5.7,83,7.0,Average
Gaurav,20.0,Male,Urban,Yes,98.0,93.0,4.4,63,6.2,Average
Sagar,16.0,Male,Rural,Yes,82.0,61.0,1.7,81,7.3,Poor
Neha,19.0,Female,Rural,Yes,66.0,93.0,2.0,87,5.5,Poor
Sahil,18.0,Male,Rural,No,61.0,62.0,4.2,98,7.3,Average
Bhushan,19.0,Male,Urban,Yes,99.0,63.0,1.5,93,7.0,Poor
Shubham,17.0,Male,Rural,Yes,84.0,98.0,0.5,87,7.4,Poor
Sahil,18.0,Male,Urban,Yes,79.0,100.0,2.9,78,7.9,Average
Mayuri,19.0,Female,Rural,Yes,65.0,69.0,1.6,98,7.0,Poor
Sanket,18.0,Male,Rural,No,100.0,89.0,1.1,54,5.5,Poor
Gaurav,17.0,Male,Rural,No,73.0,93.0,2.2,53,6.9,Average
Swanand,17.0,Male,Rural,Yes,95.0,88.0,3.4,46,6.4,Average
Chaitanya,20.0,Male,Rural,No,95.0,98.0,3.4,83,9.6,Average
Saurabh,20.0,Male,Urban,Yes,84.0,86.0,1.4,68,7.7,Poor
Sagar,16.0,Male,Rural,Yes,89.0,92.0,2.6,95,5.9,Poor
Snehal,16.0,Female,Urban,No,99.0,90.0,2.3,78,8.4,Average
Kiran,17.0,Male,Urban,No,98.0,65.0,1.9,64,6.7,Poor
Saurabh,20.0,Male,Rural,No,62.0,87.0,1.8,97,9.9,Poor
Swanand,20.0,Male,Rural,Yes,78.0,74.0,3.2,45,7.3,Average
Tanvi,17.0,Female,Urban,Yes,64.0,60.0,0.5,86,6.1,Poor
Prathamesh,19.0,Male,Rural,No,99.0,91.0,0.7,70,7.4,Poor
Kiran,19.0,Male,Rural,Yes,63.0,67.0,3.5,81,8.1,Average
Prachi,18.0,Female,Rural,No,95.0,70.0,0.5,41,6.1,Poor
Gaurav,18.0,Male,Rural,No,85.0,92.0,2.1,82,6.7,Average
Chaitanya,20.0,Male,Rural,Yes,74.0,69.0,2.0,56,6.0,Average
Prathamesh,20.0,Male,Urban,Yes,88.0,69.0,1.5,70,5.2,Poor
Sagar,20.0,Male,Rural,No,68.0,90.0,4.3,42,6.4,Average
Mrunal,17.0,Female,Rural,Yes,64.0,61.0,3.9,82,5.6,Poor
Manasi,16.0,Female,Rural,Yes,67.0,61.0,2.5,88,4.6,Poor
Tejas,17.0,Male,Urban,No,63.0,67.0,4.1,95,8.5,Good
Vaibhav,16.0,Male,Urban,Yes,64.0,84.0,4.7,90,4.6,Poor
Snehal,17.0,Female,Rural,No,99.0,99.0,3.2,89,6.7,Average
Mrunal,16.0,Female,Rural,No,76.0,88.0,7.1,48,6.7,Average
Mrunal,20.0,Female,Urban,Yes,67.0,87.0,4.3,79,5.4,Poor
Nikita,18.0,Female,Urban,No,92.0,81.0,2.1,92,6.9,Average
Sanket,19.0,Male,Urban,No,83.0,79.0,4.0,83,6.8,Average
Akash,16.0,Male,Rural,Yes,87.0,90.0,5.2,70,6.4,Average
Priya,18.0,Female,Rural,No,96.0,67.0,1.5,83,5.0,Poor
Snehal,18.0,Female,Rural,Yes,77.0,93.0,4.7,41,6.5,Average
Sanket,20.0,Male,Rural,No,85.0,65.0,1.9,60,6.4,Poor
Bhushan,16.0,Male,Urban,No,64.0,88.0,4.9,45,9.2,Good
Mayuri,16.0,Female,Urban,No,65.0,77.0,1.8,63,7.2,Poor
Pooja,18.0,Female,Rural,Yes,62.0,75.0,4.0,48,6.0,Average
Snehal,18.0,Female,Urban,Yes,82.0,60.0,2.3,100,10.0,Average
Rutu,16.0,Female,Rural,Yes,75.0,85.0,6.2,65,6.5,Average
Omkar,19.0,Male,Urban,No,96.0,78.0,3.2,52,10.0,Average
Komal,17.0,Female,Urban,Yes,91.0,93.0,2.8,98,5.3,Poor
Neha,18.0,Female,Rural,Yes,93.0,61.0,2.5,81,7.8,Average
Siddhi,19.0,Female,Urban,Yes,86.0,88.0,1.8,86,7.7,Poor
Aishwarya,17.0,Female,Rural,No,79.0,83.0,3.8,85,5.6,Poor
Bhushan,17.0,Male,Urban,No,69.0,71.0,3.3,86,7.8,Average
Mrunal,16.0,Female,Rural,No,83.0,94.0,4.8,96,6.1,Average
Shruti,16.0,Female,Rural,Yes,85.0,62.0,4.1,66,8.9,Good
Pooja,20.0,Female,Rural,Yes,67.0,78.0,0.9,73,7.0,Poor
Neha,18.0,Female,Urban,No,66.0,67.0,3.6,83,7.1,Average
Prathamesh,18.0,Male,Rural,No,84.0,96.0,3.1,96,7.6,Average
Manasi,19.0,Female,Rural,Yes,68.0,90.0,4.1,47,7.6,Average
Neha,16.0,Female,Urban,No,63.0,67.0,4.5,49,7.2,Average
Neha,20.0,Female,Rural,No,79.0,76.0,5.5,63,4.5,Poor
Sagar,20.0,Male,Urban,Yes,89.0,87.0,2.2,40,7.4,Average
Priya,17.0,Female,Urban,No,87.0,65.0,3.2,46,7.6,Average
Pooja,18.0,Female,Urban,Yes,69.0,82.0,3.6,44,6.5,Average
Snehal,20.0,Female,Urban,Yes,96.0,89.0,3.0,47,7.6,Average
Yash,16.0,Male,Rural,Yes,94.0,77.0,3.3,81,9.2,Average
Rutu,17.0,Female,Rural,Yes,67.0,95.0,1.8,68,6.6,Poor
Triveni,18.0,Female,Rural,No,78.0,75.0,4.4,46,5.2,Poor
Pooja,16.0,Female,Urban,Yes,63.0,75.0,1.1,72,8.1,Poor
Prachi,16.0,Female,Urban,No,66.0,69.0,3.1,54,6.8,Average
Priya,16.0,Female,Urban,Yes,66.0,77.0,2.1,80,5.7,Poor
Gaurav,20.0,Male,Urban,Yes,65.0,99.0,1.0,82,8.7,Poor
Snehal,20.0,Female,Urban,Yes,63.0,90.0,0.5,49,6.8,Poor
Tanvi,19.0,Female,Urban,Yes,99.0,64.0,1.9,65,5.2,Poor
Priya,16.0,Female,Rural,No,81.0,89.0,2.7,47,7.9,Average
Shubham,17.0,Male,Urban,Yes,82.0,66.0,3.5,91,5.5,Poor
Mrunal,17.0,Female,Urban,No,87.0,77.0,1.4,61,6.5,Poor
Manasi,17.0,Female,Rural,No,69.0,65.0,2.6,44,7.2,Average
Anjali,16.0,Female,Urban,Yes,92.0,97.0,2.0,99,8.5,Average
Neha,20.0,Female,Urban,No,87.0,94.0,4.9,55,6.7,Average
Amit,16.0,Male,Rural,No,62.0,64.0,5.4,53,8.9,Good
Swapnil,16.0,Male,Urban,No,93.0,76.0,1.7,84,8.7,Poor
Snehal,17.0,Female,Urban,Yes,82.0,66.0,1.3,56,7.0,Poor
Sagar,19.0,Male,Rural,No,77.0,87.0,2.9,50,6.5,Average
Vaibhav,19.0,Male,Rural,No,94.0,73.0,2.2,57,4.1,Poor
Sagar,20.0,Male,Urban,No,69.0,83.0,3.6,71,6.8,Average
Tanvi,17.0,Female,Rural,No,63.0,72.0,3.4,67,8.5,Average
Gaurav,20.0,Male,Urban,No,97.0,100.0,1.4,47,5.7,Poor
Prachi,17.0,Female,Rural,No,68.0,88.0,4.4,43,7.0,Average
Mrunal,19.0,Female,Rural,No,89.0,89.0,3.7,88,5.4,Poor
Tanvi,20.0,Female,Urban,No,82.0,87.0,3.5,50,8.5,Average
Nikita,16.0,Female,Urban,No,84.0,64.0,3.2,58,7.5,Average
Triveni,20.0,Female,Urban,No,94.0,63.0,2.0,55,5.9,Poor
Anjali,20.0,Female,Rural,No,81.0,60.0,2.5,77,7.3,Average
Bhushan,18.0,Male,Urban,Yes,77.0,79.0,3.6,55,5.9,Poor
Sanjana,20.0,Female,Rural,Yes,64.0,89.0,2.4,74,7.4,Average
Rutuja,18.0,Female,Rural,No,94.0,60.0,2.8,97,5.5,Poor
Gaurav,16.0,Male,Urban,Yes,90.0,97.0,2.9,73,5.0,Poor
Sagar,20.0,Male,Rural,No,77.0,91.0,4.9,45,8.1,Good
Tanvi,16.0,Female,Urban,No,88.0,83.0,1.8,69,4.0,Poor
Siddhi,18.0,Female,Urban,Yes,97.0,91.0,3.7,45,9.6,Average
Nikita,18.0,Female,Rural,No,70.0,95.0,4.9,78,7.2,Average
Prathamesh,18.0,Male,Rural,Yes,80.0,82.0,0.5,45,8.4,Poor
Prachi,16.0,Female,Rural,No,80.0,94.0,2.4,79,7.2,Average
Nikita,20.0,Female,Urban,No,85.0,81.0,2.0,49,5.5,Poor
Triveni,20.0,Female,Urban,No,93.0,96.0,2.7,56,8.4,Average
Sayali,19.0,Female,Urban,Yes,63.0,75.0,3.6,62,8.1,Average
Komal,16.0,Female,Urban,No,86.0,66.0,2.4,97,6.2,Average
Swapnil,16.0,Male,Urban,Yes,83.0,95.0,1.4,86,8.0,Poor
Prachi,17.0,Female,Urban,No,89.0,97.0,3.3,68,7.6,Average
Prachi,17.0,Female,Rural,No,75.0,95.0,3.4,71,4.5,Poor
Sahil,20.0,Male,Urban,No,65.0,94.0,4.1,63,6.7,Average
Nikita,19.0,Female,Urban,Yes,76.0,93.0,4.2,72,7.0,Average
Tejas,19.0,Male,Rural,No,93.0,68.0,2.4,75,6.6,Average
Mrunal,16.0,Female,Urban,Yes,88.0,94.0,3.1,59,6.2,Average
Manasi,19.0,Female,Urban,Yes,74.0,71.0,3.2,90,6.4,Average
Mayuri,19.0,Female,Rural,No,70.0,86.0,2.7,68,7.2,Average
Mayuri,16.0,Female,Urban,Yes,88.0,95.0,6.0,61,6.3,Average
Mayuri,19.0,Female,Urban,Yes,98.0,81.0,4.1,91,6.9,Average
Tejas,20.0,Male,Urban,Yes,70.0,97.0,3.8,85,5.8,Poor
Sanjana,18.0,Female,Rural,Yes,87.0,93.0,3.3,93,6.0,Average
Pooja,16.0,Female,Urban,Yes,92.0,86.0,4.4,76,7.7,Average
Manasi,19.0,Female,Urban,Yes,72.0,78.0,3.1,65,9.4,Average
Rutuja,19.0,Female,Rural,Yes,92.0,63.0,3.0,83,9.1,Average
Neha,20.0,Female,Rural,No,87.0,87.0,3.5,59,7.0,Average
Sanket,19.0,Male,Rural,Yes,72.0,82.0,0.8,53,9.1,Poor
Omkar,19.0,Male,Rural,Yes,64.0,64.0,2.3,43,6.3,Average
Sagar,19.0,Male,Rural,No,76.0,67.0,4.2,75,5.9,Poor
Nikita,18.0,Female,Urban,Yes,90.0,81.0,2.6,55,7.1,Average
Shubham,19.0,Male,Urban,Yes,82.0,62.0,0.5,84,6.3,Poor
Nikita,19.0,Female,Urban,No,89.0,82.0,5.2,48,10.0,Good
Snehal,19.0,Female,Urban,Yes,88.0,77.0,0.5,40,6.7,Poor
Pooja,18.0,Female,Urban,No,81.0,79.0,4.0,86,6.9,Average
Aishwarya,18.0,Female,Rural,Yes,99.0,79.0,3.9,61,7.0,Average
Siddhi,17.0,Female,Rural,No,70.0,70.0,3.4,57,9.4,Average
Tanvi,16.0,Female,Urban,Yes,88.0,96.0,3.0,91,5.1,Poor
Sahil,20.0,Male,Urban,No,90.0,98.0,2.5,64,6.2,Average
Rutuja,20.0,Female,Rural,No,84.0,84.0,4.5,81,7.6,Average
Triveni,16.0,Female,Urban,No,61.0,66.0,2.9,50,5.9,Poor
Saurabh,16.0,Male,Rural,No,97.0,100.0,5.0,98,7.5,Average
Tejas,20.0,Male,Urban,Yes,66.0,76.0,1.9,86,8.0,Poor
Prachi,18.0,Female,Rural,Yes,83.0,79.0,3.1,45,6.8,Average
Mrunal,16.0,Female,Rural,No,62.0,66.0,3.3,73,5.3,Poor
Tejas,16.0,Male,Rural,No,94.0,61.0,0.6,86,8.9,Poor
Kiran,18.0,Male,Urban,No,83.0,93.0,4.6,71,5.9,Poor
Akash,18.0,Male,Urban,Yes,65.0,86.0,3.9,69,5.6,Poor
Manasi,17.0,Female,Rural,No,86.0,72.0,4.4,95,6.0,Average
Saurabh,19.0,Male,Urban,No,77.0,72.0,3.9,65,7.4,Average
Chaitanya,20.0,Male,Urban,Yes,84.0,69.0,4.0,74,6.7,Average
Mayuri,18.0,Female,Rural,No,95.0,88.0,2.4,90,7.6,Average
Manasi,17.0,Female,Urban,No,74.0,91.0,2.2,76,6.1,Average
Snehal,18.0,Female,Urban,Yes,74.0,78.0,3.8,56,9.4,Average
Swapnil,18.0,Male,Urban,Yes,80.0,92.0,3.3,96,6.6,Average
Akash,18.0,Male,Rural,Yes,65.0,98.0,1.6,76,6.4,Poor
Kiran,19.0,Male,Urban,Yes,60.0,83.0,2.8,57,4.0,Poor
Shubham,19.0,Male,Rural,No,93.0,83.0,3.5,53,7.8,Average
Sagar,20.0,Male,Rural,No,80.0,83.0,3.7,63,7.3,Average
Rohit,16.0,Male,Rural,Yes,76.0,83.0,5.9,76,7.6,Average
Komal,18.0,Female,Urban,Yes,81.0,61.0,5.3,77,8.9,Good
Sagar,20.0,Male,Urban,No,79.0,63.0,2.9,73,5.9,Poor
Swanand,18.0,Male,Rural,Yes,61.0,95.0,2.5,54,8.0,Average
Yash,17.0,Male,Rural,No,67.0,96.0,3.4,78,4.6,Poor
Neha,16.0,Female,Rural,Yes,69.0,63.0,2.0,88,7.3,Average
Rutu,20.0,Female,Urban,Yes,64.0,90.0,4.2,83,6.1,Average
Mayuri,18.0,Female,Rural,Yes,86.0,74.0,3.3,64,7.0,Average
Aishwarya,18.0,Female,Rural,No,71.0,99.0,2.1,96,5.7,Poor
Shubham,20.0,Male,Rural,Yes,68.0,63.0,2.7,63,7.1,Average
Triveni,16.0,Female,Rural,No,100.0,77.0,2.5,43,5.2,Poor
Omkar,19.0,Male,Urban,No,81.0,95.0,5.0,44,7.4,Average
Pooja,19.0,Female,Rural,No,89.0,78.0,3.8,51,5.7,Poor
Prathamesh,16.0,Male,Rural,Yes,65.0,78.0,4.4,92,9.3,Good
Shruti,19.0,Female,Rural,Yes,89.0,100.0,3.1,91,6.5,Average
Amit,19.0,Male,Urban,Yes,87.0,64.0,2.2,92,10.0,Average
Saurabh,20.0,Male,Urban,No,69.0,65.0,1.4,70,4.4,Poor
Sanket,16.0,Male,Urban,No,77.0,74.0,2.7,70,4.1,Poor
Prachi,18.0,Female,Urban,No,87.0,87.0,6.1,72,5.0,Poor
Nikita,19.0,Female,Rural,Yes,69.0,83.0,3.2,58,7.6,Average
Rohit,18.0,Male,Urban,Yes,84.0,93.0,5.6,60,8.3,Good
Gaurav,16.0,Male,Rural,Yes,99.0,77.0,3.6,72,6.2,Average
Tanvi,20.0,Female,Urban,Yes,74.0,84.0,3.6,80,7.6,Average
Mayuri,20.0,Female,Urban,Yes,71.0,77.0,3.1,63,7.9,Average
Sanket,19.0,Male,Rural,No,97.0,70.0,4.2,80,5.5,Poor
Priya,20.0,Female,Urban,Yes,89.0,92.0,0.5,44,6.4,Poor
Siddhi,20.0,Female,Rural,Yes,67.0,100.0,3.0,81,9.3,Average
Sagar,16.0,Male,Urban,Yes,68.0,73.0,3.0,81,6.3,Average
Amit,20.0,Male,Urban,No,62.0,85.0,5.8,86,7.5,Average
Amit,20.0,Male,Rural,No,88.0,71.0,3.3,50,6.7,Average
Yash,20.0,Male,Urban,No,90.0,76.0,3.6,50,7.3,Average
Snehal,16.0,Female,Urban,No,75.0,86.0,3.6,90,4.8,Poor
Mrunal,18.0,Female,Urban,No,60.0,89.0,3.5,81,7.7,Average
Priya,18.0,Female,Rural,Yes,69.0,61.0,2.5,96,5.7,Poor
Pooja,19.0,Female,Rural,Yes,77.0,86.0,4.8,48,8.3,Good
Akash,20.0,Male,Rural,No,79.0,64.0,3.7,58,6.1,Average
Yash,18.0,Male,Urban,Yes,91.0,74.0,3.4,65,7.4,Average
Vaibhav,17.0,Male,Rural,Yes,87.0,75.0,2.5,59,7.3,Average
Amol,20.0,Male,Rural,No,76.0,63.0,2.0,46,7.0,Average
Akash,17.0,Male,Rural,No,60.0,98.0,1.0,53,5.6,Poor
Aishwarya,18.0,Female,Rural,Yes,74.0,72.0,3.0,99,7.6,Average
Sahil,16.0,Male,Urban,Yes,91.0,98.0,2.1,61,5.7,Poor
Chaitanya,16.0,Male,Urban,No,88.0,100.0,3.8,89,7.2,Average
Komal,20.0,Female,Urban,Yes,73.0,75.0,2.9,43,4.6,Poor
Omkar,16.0,Male,Urban,Yes,79.0,88.0,2.2,85,7.0,Average
Amit,17.0,Male,Urban,No,73.0,95.0,3.1,66,7.7,Average
Prachi,18.0,Female,Urban,No,73.0,67.0,4.1,68,6.2,Average
Rutuja,19.0,Female,Urban,Yes,88.0,70.0,2.7,93,9.1,Average
Sahil,17.0,Male,Urban,No,92.0,69.0,2.9,99,6.5,Average
Mrunal,17.0,Female,Rural,Yes,90.0,76.0,2.6,90,9.2,Average
Priya,19.0,Female,Urban,No,72.0,90.0,4.2,52,7.3,Average
Snehal,16.0,Female,Rural,Yes,61.0,69.0,3.1,64,8.3,Average
Anjali,20.0,Female,Urban,No,80.0,62.0,1.7,61,8.4,Poor
Manasi,20.0,Female,Rural,No,63.0,99.0,2.0,78,6.7,Average
Mrunal,16.0,Female,Rural,Yes,80.0,85.0,2.1,92,6.7,Average
Mrunal,17.0,Female,Rural,No,66.0,61.0,2.7,61,7.0,Average
Komal,19.0,Female,Urban,Yes,92.0,81.0,3.8,52,6.8,Average
Priya,19.0,Female,Rural,No,94.0,78.0,0.5,40,6.2,Poor
Triveni,16.0,Female,Urban,No,61.0,75.0,2.6,76,5.5,Poor
Komal,17.0,Female,Urban,No,64.0,90.0,3.3,76,5.3,Poor
Omkar,20.0,Male,Urban,No,96.0,83.0,1.1,53,8.1,Poor
Sagar,17.0,Male,Rural,No,70.0,61.0,3.6,47,6.6,Average
Amit,20.0,Male,Urban,No,79.0,85.0,0.7,64,8.7,Poor
Kiran,20.0,Male,Rural,No,91.0,97.0,2.4,93,4.6,Poor
Komal,16.0,Female,Urban,No,60.0,65.0,4.5,80,5.9,Poor
