Name,Age,Gender,AreaOfLiving,ExtraCurricular,TenthMarks,TwelfthMarks,StudyHours,Attendance,PreviousCGPA,Performance
Bhushan,20,Male,Urban,No,62,86,2.0,76,6.6,Average
Amit,17,Male,Urban,No,82,89,2.1,58,4.5,Poor
Kiran,17,Male,Urban,No,62,84,3.2,87,8.1,Average
Nikita,16,Female,Urban,No,95,85,3.3,79,8.2,Average
Prathamesh,16,Male,Urban,Yes,97,75,3.5,92,8.7,Average
Siddhi,16,Female,Urban,Yes,85,80,2.0,86,7.0,Average
Neha,20,Female,Urban,No,93,83,3.7,74,7.7,Average
Omkar,19,Male,Rural,Yes,79,69,2.1,76,6.4,Average
Sagar,17,Male,Rural,Yes,71,75,5.7,83,7.0,Average
Gaurav,20,Male,Urban,Yes,98,93,4.4,63,6.2,Average
Sagar,16,Male,Rural,Yes,82,61,1.7,81,7.3,Poor
Neha,19,Female,Rural,Yes,66,93,2.0,87,5.5,Poor
Sahil,18,Male,Rural,No,61,62,4.2,98,7.3,Average
Bhushan,19,Male,Urban,Yes,99,63,1.5,93,7.0,Poor
Shubham,17,Male,Rural,Yes,84,98,0.5,87,7.4,Poor
Sahil,18,Male,Urban,Yes,79,100,2.9,78,7.9,Average
Mayuri,19,Female,Rural,Yes,65,69,1.6,98,7.0,Poor
Sanket,18,Male,Rural,No,100,89,1.1,54,5.5,Poor
Gaurav,17,Male,Rural,No,73,93,2.2,53,6.9,Average
Swanand,17,Male,Rural,Yes,95,88,3.4,46,6.4,Average
Chaitanya,20,Male,Rural,No,95,98,3.4,83,9.6,Average
Saurabh,20,Male,Urban,Yes,84,86,1.4,68,7.7,Poor
Sagar,16,Male,Rural,Yes,89,92,2.6,95,5.9,Poor
Snehal,16,Female,Urban,No,99,90,2.3,78,8.4,Average
Kiran,17,Male,Urban,No,98,65,1.9,64,6.7,Poor
Saurabh,20,Male,Rural,No,62,87,1.8,97,9.9,Poor
Swanand,20,Male,Rural,Yes,78,74,3.2,45,7.3,Average
Tanvi,17,Female,Urban,Yes,64,60,0.5,86,6.1,Poor
Prathamesh,19,Male,Rural,No,99,91,0.7,70,7.4,Poor
Kiran,19,Male,Rural,Yes,63,67,3.5,81,8.1,Average
Prachi,18,Female,Rural,No,95,70,0.5,41,6.1,Poor
Gaurav,18,Male,Rural,No,85,92,2.1,82,6.7,Average
Chaitanya,20,Male,Rural,Yes,74,69,2.0,56,6.0,Average
Prathamesh,20,Male,Urban,Yes,88,69,1.5,70,5.2,Poor
Sagar,20,Male,Rural,No,68,90,4.3,42,6.4,Average
Mrunal,17,Female,Rural,Yes,64,61,3.9,82,5.6,Poor
Manasi,16,Female,Rural,Yes,67,61,2.5,88,4.6,Poor
Tejas,17,Male,Urban,No,63,67,4.1,95,8.5,Good
Vaibhav,16,Male,Urban,Yes,64,84,4.7,90,4.6,Poor
Snehal,17,Female,Rural,No,99,99,3.2,89,6.7,Average
Mrunal,16,Female,Rural,No,76,88,7.1,48,6.7,Average
Mrunal,20,Female,Urban,Yes,67,87,4.3,79,5.4,Poor
Nikita,18,Female,Urban,No,92,81,2.1,92,6.9,Average
Sanket,19,Male,Urban,No,83,79,4.0,83,6.8,Average
Akash,16,Male,Rural,Yes,87,90,5.2,70,6.4,Average
Priya,18,Female,Rural,No,96,67,1.5,83,5.0,Poor
Snehal,18,Female,Rural,Yes,77,93,4.7,41,6.5,Average
Sanket,20,Male,Rural,No,85,65,1.9,60,6.4,Poor
Bhushan,16,Male,Urban,No,64,88,4.9,45,9.2,Good
Mayuri,16,Female,Urban,No,65,77,1.8,63,7.2,Poor
Pooja,18,Female,Rural,Yes,62,75,4.0,48,6.0,Average
Snehal,18,Female,Urban,Yes,82,60,2.3,100,10.0,Average
Rutu,16,Female,Rural,Yes,75,85,6.2,65,6.5,Average
Omkar,19,Male,Urban,No,96,78,3.2,52,10.0,Average
Komal,17,Female,Urban,Yes,91,93,2.8,98,5.3,Poor
Neha,18,Female,Rural,Yes,93,61,2.5,81,7.8,Average
Siddhi,19,Female,Urban,Yes,86,88,1.8,86,7.7,Poor
Aishwarya,17,Female,Rural,No,79,83,3.8,85,5.6,Poor
Bhushan,17,Male,Urban,No,69,71,3.3,86,7.8,Average
Mrunal,16,Female,Rural,No,83,94,4.8,96,6.1,Average
Shruti,16,Female,Rural,Yes,85,62,4.1,66,8.9,Good
Pooja,20,Female,Rural,Yes,67,78,0.9,73,7.0,Poor
Neha,18,Female,Urban,No,66,67,3.6,83,7.1,Average
Prathamesh,18,Male,Rural,No,84,96,3.1,96,7.6,Average
Manasi,19,Female,Rural,Yes,68,90,4.1,47,7.6,Average
Neha,16,Female,Urban,No,63,67,4.5,49,7.2,Average
Neha,20,Female,Rural,No,79,76,5.5,63,4.5,Poor
Sagar,20,Male,Urban,Yes,89,87,2.2,40,7.4,Average
Priya,17,Female,Urban,No,87,65,3.2,46,7.6,Average
Pooja,18,Female,Urban,Yes,69,82,3.6,44,6.5,Average
Snehal,20,Female,Urban,Yes,96,89,3.0,47,7.6,Average
Yash,16,Male,Rural,Yes,94,77,3.3,81,9.2,Average
Rutu,17,Female,Rural,Yes,67,95,1.8,68,6.6,Poor
Triveni,18,Female,Rural,No,78,75,4.4,46,5.2,Poor
Pooja,16,Female,Urban,Yes,63,75,1.1,72,8.1,Poor
Prachi,16,Female,Urban,No,66,69,3.1,54,6.8,Average
Priya,16,Female,Urban,Yes,66,77,2.1,80,5.7,Poor
Gaurav,20,Male,Urban,Yes,65,99,1.0,82,8.7,Poor
Snehal,20,Female,Urban,Yes,63,90,0.5,49,6.8,Poor
Tanvi,19,Female,Urban,Yes,99,64,1.9,65,5.2,Poor
Priya,16,Female,Rural,No,81,89,2.7,47,7.9,Average
Shubham,17,Male,Urban,Yes,82,66,3.5,91,5.5,Poor
Mrunal,17,Female,Urban,No,87,77,1.4,61,6.5,Poor
Manasi,17,Female,Rural,No,69,65,2.6,44,7.2,Average
Anjali,16,Female,Urban,Yes,92,97,2.0,99,8.5,Average
Neha,20,Female,Urban,No,87,94,4.9,55,6.7,Average
Amit,16,Male,Rural,No,62,64,5.4,53,8.9,Good
Swapnil,16,Male,Urban,No,93,76,1.7,84,8.7,Poor
Snehal,17,Female,Urban,Yes,82,66,1.3,56,7.0,Poor
Sagar,19,Male,Rural,No,77,87,2.9,50,6.5,Average
Vaibhav,19,Male,Rural,No,94,73,2.2,57,4.1,Poor
Sagar,20,Male,Urban,No,69,83,3.6,71,6.8,Average
Tanvi,17,Female,Rural,No,63,72,3.4,67,8.5,Average
Gaurav,20,Male,Urban,No,97,100,1.4,47,5.7,Poor
Prachi,17,Female,Rural,No,68,88,4.4,43,7.0,Average
Mrunal,19,Female,Rural,No,89,89,3.7,88,5.4,Poor
Tanvi,20,Female,Urban,No,82,87,3.5,50,8.5,Average
Nikita,16,Female,Urban,No,84,64,3.2,58,7.5,Average
Triveni,20,Female,Urban,No,94,63,2.0,55,5.9,Poor
Anjali,20,Female,Rural,No,81,60,2.5,77,7.3,Average
Bhushan,18,Male,Urban,Yes,77,79,3.6,55,5.9,Poor
Sanjana,20,Female,Rural,Yes,64,89,2.4,74,7.4,Average
Rutuja,18,Female,Rural,No,94,60,2.8,97,5.5,Poor
Gaurav,16,Male,Urban,Yes,90,97,2.9,73,5.0,Poor
Sagar,20,Male,Rural,No,77,91,4.9,45,8.1,Good
Tanvi,16,Female,Urban,No,88,83,1.8,69,4.0,Poor
Siddhi,18,Female,Urban,Yes,97,91,3.7,45,9.6,Average
Nikita,18,Female,Rural,No,70,95,4.9,78,7.2,Average
Prathamesh,18,Male,Rural,Yes,80,82,0.5,45,8.4,Poor
Prachi,16,Female,Rural,No,80,94,2.4,79,7.2,Average
Nikita,20,Female,Urban,No,85,81,2.0,49,5.5,Poor
Triveni,20,Female,Urban,No,93,96,2.7,56,8.4,Average
Sayali,19,Female,Urban,Yes,63,75,3.6,62,8.1,Average
Komal,16,Female,Urban,No,86,66,2.4,97,6.2,Average
Swapnil,16,Male,Urban,Yes,83,95,1.4,86,8.0,Poor
Prachi,17,Female,Urban,No,89,97,3.3,68,7.6,Average
Prachi,17,Female,Rural,No,75,95,3.4,71,4.5,Poor
Sahil,20,Male,Urban,No,65,94,4.1,63,6.7,Average
Nikita,19,Female,Urban,Yes,76,93,4.2,72,7.0,Average
Tejas,19,Male,Rural,No,93,68,2.4,75,6.6,Average
Mrunal,16,Female,Urban,Yes,88,94,3.1,59,6.2,Average
Manasi,19,Female,Urban,Yes,74,71,3.2,90,6.4,Average
Mayuri,19,Female,Rural,No,70,86,2.7,68,7.2,Average
Mayuri,16,Female,Urban,Yes,88,95,6.0,61,6.3,Average
Mayuri,19,Female,Urban,Yes,98,81,4.1,91,6.9,Average
Tejas,20,Male,Urban,Yes,70,97,3.8,85,5.8,Poor
Sanjana,18,Female,Rural,Yes,87,93,3.3,93,6.0,Average
Pooja,16,Female,Urban,Yes,92,86,4.4,76,7.7,Average
Manasi,19,Female,Urban,Yes,72,78,3.1,65,9.4,Average
Rutuja,19,Female,Rural,Yes,92,63,3.0,83,9.1,Average
Neha,20,Female,Rural,No,87,87,3.5,59,7.0,Average
Sanket,19,Male,Rural,Yes,72,82,0.8,53,9.1,Poor
Omkar,19,Male,Rural,Yes,64,64,2.3,43,6.3,Average
Sagar,19,Male,Rural,No,76,67,4.2,75,5.9,Poor
Nikita,18,Female,Urban,Yes,90,81,2.6,55,7.1,Average
Shubham,19,Male,Urban,Yes,82,62,0.5,84,6.3,Poor
Nikita,19,Female,Urban,No,89,82,5.2,48,10.0,Good
Snehal,19,Female,Urban,Yes,88,77,0.5,40,6.7,Poor
Pooja,18,Female,Urban,No,81,79,4.0,86,6.9,Average
Aishwarya,18,Female,Rural,Yes,99,79,3.9,61,7.0,Average
Siddhi,17,Female,Rural,No,70,70,3.4,57,9.4,Average
Tanvi,16,Female,Urban,Yes,88,96,3.0,91,5.1,Poor
Sahil,20,Male,Urban,No,90,98,2.5,64,6.2,Average
Rutuja,20,Female,Rural,No,84,84,4.5,81,7.6,Average
Triveni,16,Female,Urban,No,61,66,2.9,50,5.9,Poor
Saurabh,16,Male,Rural,No,97,100,5.0,98,7.5,Average
Tejas,20,Male,Urban,Yes,66,76,1.9,86,8.0,Poor
Prachi,18,Female,Rural,Yes,83,79,3.1,45,6.8,Average
Mrunal,16,Female,Rural,No,62,66,3.3,73,5.3,Poor
Tejas,16,Male,Rural,No,94,61,0.6,86,8.9,Poor
Kiran,18,Male,Urban,No,83,93,4.6,71,5.9,Poor
Akash,18,Male,Urban,Yes,65,86,3.9,69,5.6,Poor
Manasi,17,Female,Rural,No,86,72,4.4,95,6.0,Average
Saurabh,19,Male,Urban,No,77,72,3.9,65,7.4,Average
Chaitanya,20,Male,Urban,Yes,84,69,4.0,74,6.7,Average
Mayuri,18,Female,Rural,No,95,88,2.4,90,7.6,Average
Manasi,17,Female,Urban,No,74,91,2.2,76,6.1,Average
Snehal,18,Female,Urban,Yes,74,78,3.8,56,9.4,Average
Swapnil,18,Male,Urban,Yes,80,92,3.3,96,6.6,Average
Akash,18,Male,Rural,Yes,65,98,1.6,76,6.4,Poor
Kiran,19,Male,Urban,Yes,60,83,2.8,57,4.0,Poor
Shubham,19,Male,Rural,No,93,83,3.5,53,7.8,Average
Sagar,20,Male,Rural,No,80,83,3.7,63,7.3,Average
Rohit,16,Male,Rural,Yes,76,83,5.9,76,7.6,Average
Komal,18,Female,Urban,Yes,81,61,5.3,77,8.9,Good
Sagar,20,Male,Urban,No,79,63,2.9,73,5.9,Poor
Swanand,18,Male,Rural,Yes,61,95,2.5,54,8.0,Average
Yash,17,Male,Rural,No,67,96,3.4,78,4.6,Poor
Neha,16,Female,Rural,Yes,69,63,2.0,88,7.3,Average
Rutu,20,Female,Urban,Yes,64,90,4.2,83,6.1,Average
Mayuri,18,Female,Rural,Yes,86,74,3.3,64,7.0,Average
Aishwarya,18,Female,Rural,No,71,99,2.1,96,5.7,Poor
Shubham,20,Male,Rural,Yes,68,63,2.7,63,7.1,Average
Triveni,16,Female,Rural,No,100,77,2.5,43,5.2,Poor
Omkar,19,Male,Urban,No,81,95,5.0,44,7.4,Average
Pooja,19,Female,Rural,No,89,78,3.8,51,5.7,Poor
Prathamesh,16,Male,Rural,Yes,65,78,4.4,92,9.3,Good
Shruti,19,Female,Rural,Yes,89,100,3.1,91,6.5,Average
Amit,19,Male,Urban,Yes,87,64,2.2,92,10.0,Average
Saurabh,20,Male,Urban,No,69,65,1.4,70,4.4,Poor
Sanket,16,Male,Urban,No,77,74,2.7,70,4.1,Poor
Prachi,18,Female,Urban,No,87,87,6.1,72,5.0,Poor
Nikita,19,Female,Rural,Yes,69,83,3.2,58,7.6,Average
Rohit,18,Male,Urban,Yes,84,93,5.6,60,8.3,Good
Gaurav,16,Male,Rural,Yes,99,77,3.6,72,6.2,Average
Tanvi,20,Female,Urban,Yes,74,84,3.6,80,7.6,Average
Mayuri,20,Female,Urban,Yes,71,77,3.1,63,7.9,Average
Sanket,19,Male,Rural,No,97,70,4.2,80,5.5,Poor
Priya,20,Female,Urban,Yes,89,92,0.5,44,6.4,Poor
Siddhi,20,Female,Rural,Yes,67,100,3.0,81,9.3,Average
Sagar,16,Male,Urban,Yes,68,73,3.0,81,6.3,Average
Amit,20,Male,Urban,No,62,85,5.8,86,7.5,Average
Amit,20,Male,Rural,No,88,71,3.3,50,6.7,Average
Yash,20,Male,Urban,No,90,76,3.6,50,7.3,Average
Snehal,16,Female,Urban,No,75,86,3.6,90,4.8,Poor
Mrunal,18,Female,Urban,No,60,89,3.5,81,7.7,Average
Priya,18,Female,Rural,Yes,69,61,2.5,96,5.7,Poor
Pooja,19,Female,Rural,Yes,77,86,4.8,48,8.3,Good
Akash,20,Male,Rural,No,79,64,3.7,58,6.1,Average
Yash,18,Male,Urban,Yes,91,74,3.4,65,7.4,Average
Vaibhav,17,Male,Rural,Yes,87,75,2.5,59,7.3,Average
Amol,20,Male,Rural,No,76,63,2.0,46,7.0,Average
Akash,17,Male,Rural,No,60,98,1.0,53,5.6,Poor
Aishwarya,18,Female,Rural,Yes,74,72,3.0,99,7.6,Average
Sahil,16,Male,Urban,Yes,91,98,2.1,61,5.7,Poor
Chaitanya,16,Male,Urban,No,88,100,3.8,89,7.2,Average
Komal,20,Female,Urban,Yes,73,75,2.9,43,4.6,Poor
Omkar,16,Male,Urban,Yes,79,88,2.2,85,7.0,Average
Amit,17,Male,Urban,No,73,95,3.1,66,7.7,Average
Prachi,18,Female,Urban,No,73,67,4.1,68,6.2,Average
Rutuja,19,Female,Urban,Yes,88,70,2.7,93,9.1,Average
Sahil,17,Male,Urban,No,92,69,2.9,99,6.5,Average
Mrunal,17,Female,Rural,Yes,90,76,2.6,90,9.2,Average
Priya,19,Female,Urban,No,72,90,4.2,52,7.3,Average
Snehal,16,Female,Rural,Yes,61,69,3.1,64,8.3,Average
Anjali,20,Female,Urban,No,80,62,1.7,61,8.4,Poor
Manasi,20,Female,Rural,No,63,99,2.0,78,6.7,Average
Mrunal,16,Female,Rural,Yes,80,85,2.1,92,6.7,Average
Mrunal,17,Female,Rural,No,66,61,2.7,61,7.0,Average
Komal,19,Female,Urban,Yes,92,81,3.8,52,6.8,Average
Priya,19,Female,Rural,No,94,78,0.5,40,6.2,Poor
Triveni,16,Female,Urban,No,61,75,2.6,76,5.5,Poor
Komal,17,Female,Urban,No,64,90,3.3,76,5.3,Poor
Omkar,20,Male,Urban,No,96,83,1.1,53,8.1,Poor
Sagar,17,Male,Rural,No,70,61,3.6,47,6.6,Average
Amit,20,Male,Urban,No,79,85,0.7,64,8.7,Poor
Kiran,20,Male,Rural,No,91,97,2.4,93,4.6,Poor
Komal,16,Female,Urban,No,60,65,4.5,80,5.9,Poor
Swanand,18,Male,Rural,No,89,99,3.7,78,6.6,Average
Saurabh,17,Male,Urban,Yes,85,70,1.6,43,5.5,Poor
Anjali,20,Female,Rural,Yes,64,68,3.3,67,10.0,Average
Bhushan,18,Male,Rural,No,90,64,3.8,88,8.3,Average
Shruti,20,Female,Rural,Yes,65,68,3.2,40,8.4,Average
Tejas,19,Male,Rural,No,72,77,4.3,67,7.4,Average
Tanvi,16,Female,Rural,Yes,80,74,2.4,76,6.1,Average
Amol,20,Male,Rural,No,70,64,2.5,93,7.4,Average
Priya,17,Female,Urban,No,83,67,2.4,64,6.7,Average
Snehal,20,Female,Urban,No,82,87,2.1,74,4.0,Poor
Amol,20,Male,Rural,Yes,68,86,3.4,94,7.3,Average
Bhushan,20,Male,Rural,No,65,99,1.7,58,5.0,Poor
Manasi,17,Female,Urban,Yes,63,95,4.9,75,4.5,Poor
Bhushan,17,Male,Rural,No,65,67,3.6,42,8.1,Average
Omkar,20,Male,Rural,Yes,73,63,4.2,91,5.1,Poor
Swanand,20,Male,Rural,Yes,62,88,4.2,55,5.8,Poor
Amol,19,Male,Urban,Yes,86,95,1.9,75,6.3,Poor
Tejas,16,Male,Urban,No,86,99,2.8,57,7.2,Average
Neha,18,Female,Rural,Yes,66,80,3.7,68,4.3,Poor
Triveni,20,Female,Urban,Yes,83,91,2.8,85,8.5,Average
Anjali,18,Female,Rural,Yes,83,98,2.3,83,8.2,Average
Mayuri,16,Female,Rural,No,97,72,3.5,82,6.0,Average
Kiran,16,Male,Urban,No,62,75,2.8,61,8.6,Average
Komal,18,Female,Rural,Yes,77,98,0.7,64,7.2,Poor
Amit,18,Male,Rural,Yes,69,67,2.2,92,7.4,Average
Sanket,17,Male,Rural,No,91,70,2.7,51,7.6,Average
Saurabh,16,Male,Urban,Yes,93,82,4.1,53,6.5,Average
Tejas,16,Male,Urban,Yes,91,61,2.9,95,4.9,Poor
Manasi,19,Female,Urban,No,70,63,1.3,71,9.3,Poor
Kiran,19,Male,Urban,Yes,89,91,5.3,51,10.0,Good
Omkar,17,Male,Urban,No,73,63,4.9,87,6.1,Average
Tejas,16,Male,Rural,No,89,93,0.8,91,10.0,Poor
Aishwarya,20,Female,Rural,No,84,89,3.5,43,9.0,Average
Swanand,20,Male,Urban,Yes,60,99,2.6,54,8.5,Average
Prathamesh,17,Male,Urban,Yes,93,69,3.2,72,4.0,Poor
Rohit,20,Male,Rural,Yes,76,79,3.6,96,5.0,Poor
Komal,17,Female,Urban,No,68,91,2.7,70,6.0,Average
Rohit,18,Male,Urban,Yes,69,73,2.6,45,5.4,Poor
Omkar,19,Male,Rural,No,75,62,1.7,56,8.5,Poor
Rutuja,19,Female,Urban,No,76,63,4.0,68,6.5,Average
Mrunal,20,Female,Urban,Yes,85,83,3.6,42,6.7,Average
Sagar,20,Male,Urban,Yes,99,98,2.6,80,6.2,Average
Anjali,19,Female,Rural,Yes,68,83,0.7,54,6.9,Poor
Priya,17,Female,Rural,Yes,81,99,2.7,76,6.9,Average
Siddhi,19,Female,Urban,No,72,85,3.8,55,8.1,Average
Swapnil,16,Male,Urban,No,85,93,2.7,89,8.5,Average
Saurabh,18,Male,Rural,Yes,79,91,1.0,98,7.2,Poor
Swapnil,20,Male,Rural,No,92,61,4.1,67,6.6,Average
Sayali,18,Female,Rural,Yes,68,76,1.0,49,7.6,Poor
Prathamesh,16,Male,Rural,No,90,100,3.5,100,9.1,Average
Swanand,16,Male,Urban,No,74,79,1.6,47,7.1,Poor
Akash,17,Male,Urban,No,98,70,4.2,99,9.9,Good
Pooja,16,Female,Urban,Yes,100,60,2.1,54,7.5,Average
Siddhi,18,Female,Rural,Yes,67,89,1.1,69,7.7,Poor
Akash,20,Male,Rural,No,81,92,1.9,46,6.5,Poor
Bhushan,19,Male,Rural,Yes,71,71,1.8,54,8.4,Poor
Snehal,17,Female,Urban,No,86,100,1.8,69,8.8,Poor
Pooja,18,Female,Urban,Yes,72,85,4.1,80,6.9,Average
Sahil,16,Male,Urban,No,83,96,2.7,98,5.3,Poor
Manasi,20,Female,Urban,Yes,96,63,3.2,76,8.3,Average
Shruti,16,Female,Urban,No,90,83,2.6,68,8.7,Average
Komal,20,Female,Rural,No,68,79,3.3,66,7.0,Average
Rutuja,16,Female,Urban,No,95,98,4.1,42,7.7,Average
Mayuri,18,Female,Rural,Yes,99,70,3.6,95,10.0,Average
Pooja,16,Female,Rural,No,97,85,1.8,40,7.1,Poor
Aishwarya,20,Female,Rural,Yes,89,75,3.9,45,4.0,Poor
Shruti,16,Female,Rural,No,96,86,1.6,61,7.4,Poor
Amit,18,Male,Rural,No,86,64,2.3,74,8.4,Average
Omkar,18,Male,Rural,Yes,67,99,5.0,84,7.9,Average
Tanvi,20,Female,Rural,No,82,97,3.5,83,6.5,Average
Bhushan,19,Male,Urban,No,72,82,5.0,80,5.8,Poor
Vaibhav,20,Male,Urban,No,100,71,2.6,66,7.0,Average
Rutu,17,Female,Rural,No,75,80,3.1,54,7.3,Average
Kiran,17,Male,Rural,No,98,67,3.3,79,6.3,Average
Sanket,16,Male,Urban,Yes,73,79,1.1,92,7.8,Poor
Aishwarya,17,Female,Urban,No,63,62,1.0,87,6.7,Poor
Sahil,16,Male,Urban,No,66,63,3.2,92,6.8,Average
Mayuri,20,Female,Urban,No,90,63,3.8,63,10.0,Average
Tejas,18,Male,Rural,Yes,83,63,2.5,89,6.2,Average
Prachi,19,Female,Rural,No,99,85,2.5,97,8.3,Average
Sahil,16,Male,Rural,No,89,95,2.7,63,8.2,Average
Rutu,17,Female,Urban,Yes,87,95,2.4,50,6.0,Average
Yash,17,Male,Urban,Yes,81,81,4.4,52,8.2,Good
Rohit,17,Male,Rural,No,83,66,4.8,62,8.6,Good
Triveni,17,Female,Rural,No,76,72,2.3,47,7.1,Average
Rutuja,19,Female,Rural,Yes,70,79,1.2,75,6.2,Poor
Amit,18,Male,Rural,No,64,91,1.3,80,4.6,Poor
Amit,18,Male,Urban,No,80,75,3.1,79,8.6,Average
Prachi,16,Female,Urban,No,82,61,3.1,80,8.2,Average
Shruti,18,Female,Urban,Yes,67,75,4.9,96,4.2,Poor
Anjali,17,Female,Urban,Yes,95,94,1.2,95,5.6,Poor
Neha,16,Female,Urban,No,75,88,2.3,48,8.0,Average
Siddhi,16,Female,Rural,No,66,90,1.3,66,6.6,Poor
Pooja,17,Female,Urban,Yes,68,60,4.4,96,7.7,Average
Sanket,19,Male,Rural,Yes,89,63,4.8,88,5.4,Poor
Sagar,18,Male,Rural,No,71,84,2.9,64,6.0,Average
Anjali,18,Female,Rural,No,92,71,3.4,47,5.6,Poor
Gaurav,16,Male,Rural,No,97,68,3.3,42,4.0,Poor
Rutuja,19,Female,Rural,No,87,70,2.0,48,7.2,Average
Priya,17,Female,Rural,Yes,89,79,3.5,77,5.9,Poor
Vaibhav,20,Male,Rural,No,95,91,2.2,91,7.4,Average
Sagar,18,Male,Rural,Yes,100,88,1.3,78,8.2,Poor
Mayuri,18,Female,Rural,No,95,91,4.5,86,8.0,Good
Siddhi,16,Female,Urban,Yes,80,100,2.8,64,8.5,Average
Amit,17,Male,Urban,No,84,79,1.9,43,7.6,Poor
Bhushan,16,Male,Rural,No,89,61,2.0,61,6.4,Average
Triveni,16,Female,Urban,Yes,71,78,2.5,79,9.0,Average
Manasi,20,Female,Urban,No,76,97,2.8,71,8.2,Average
Swanand,17,Male,Urban,Yes,76,80,3.9,76,7.9,Average
Bhushan,20,Male,Urban,Yes,100,86,4.6,57,7.0,Average
Akash,17,Male,Urban,No,90,76,2.7,74,6.9,Average
Tejas,19,Male,Rural,No,60,63,4.2,64,6.1,Average
Mayuri,20,Female,Urban,Yes,92,68,1.5,64,8.1,Poor
Bhushan,20,Male,Urban,No,96,73,4.1,82,9.1,Good
Amol,19,Male,Rural,No,92,85,2.4,56,8.8,Average
Sanket,20,Male,Urban,No,69,78,5.0,66,7.4,Average
Prachi,20,Female,Rural,No,97,68,1.0,64,7.8,Poor
Rutuja,17,Female,Rural,No,75,81,1.8,83,8.3,Poor
Bhushan,20,Male,Urban,Yes,72,74,2.6,46,7.5,Average
Komal,16,Female,Urban,No,81,95,4.6,58,7.7,Average
Prathamesh,16,Male,Rural,Yes,69,63,1.7,97,6.7,Poor
Tejas,16,Male,Urban,No,82,75,3.9,98,6.9,Average
Triveni,17,Female,Rural,No,79,60,6.0,62,7.2,Average
Anjali,16,Female,Rural,Yes,75,83,2.9,49,4.8,Poor
Neha,20,Female,Rural,Yes,80,63,3.7,83,6.4,Average
Snehal,18,Female,Urban,Yes,61,93,2.4,87,6.4,Average
Tanvi,16,Female,Urban,Yes,84,74,1.5,81,6.7,Poor
Rutu,20,Female,Rural,Yes,66,68,3.4,43,5.4,Poor
Amol,19,Male,Rural,No,87,77,3.9,72,8.9,Average
Shruti,16,Female,Urban,No,86,69,2.9,68,6.8,Average
Gaurav,20,Male,Rural,Yes,62,73,3.6,62,7.1,Average
Nikita,17,Female,Rural,No,66,86,4.7,47,6.2,Average
Amit,16,Male,Urban,No,74,86,1.9,56,8.3,Poor
Prathamesh,20,Male,Rural,No,99,69,1.3,53,6.7,Poor
Snehal,19,Female,Rural,Yes,85,99,2.5,93,8.3,Average
Snehal,17,Female,Urban,Yes,100,72,2.1,70,7.4,Average
Siddhi,18,Female,Urban,Yes,86,88,1.4,100,7.3,Poor
Sanjana,18,Female,Rural,No,62,98,2.6,71,8.9,Average
Pooja,19,Female,Rural,No,87,75,3.5,62,6.9,Average
Omkar,19,Male,Urban,Yes,91,72,5.0,40,5.8,Poor
Omkar,16,Male,Urban,Yes,70,82,2.7,80,8.7,Average
Sanjana,16,Female,Rural,Yes,81,92,2.9,80,8.0,Average
Tanvi,20,Female,Urban,Yes,87,60,1.6,96,7.6,Poor
Rohit,20,Male,Rural,Yes,60,68,5.0,90,9.7,Good
Priya,20,Female,Urban,Yes,87,92,4.7,90,5.9,Poor
Tejas,19,Male,Rural,Yes,75,81,4.3,90,6.4,Average
Siddhi,17,Female,Rural,Yes,78,63,4.3,50,9.4,Good
Mayuri,20,Female,Urban,Yes,94,72,3.3,52,6.6,Average
Snehal,17,Female,Rural,No,82,73,3.3,95,4.0,Poor
Akash,18,Male,Rural,Yes,95,82,3.4,55,5.7,Poor
Rutu,17,Female,Urban,No,70,94,3.6,71,8.2,Average
Gaurav,16,Male,Urban,No,65,67,2.8,63,9.3,Average
Tanvi,19,Female,Urban,Yes,65,78,2.1,97,8.2,Average
Vaibhav,19,Male,Rural,No,68,68,2.6,64,7.3,Average
Amit,16,Male,Rural,No,71,78,1.5,40,6.3,Poor
Saurabh,19,Male,Rural,No,60,83,4.9,90,7.6,Average
Swapnil,19,Male,Urban,Yes,95,89,4.4,67,8.7,Good
Vaibhav,20,Male,Urban,No,76,67,4.2,90,7.2,Average
Rutu,20,Female,Rural,Yes,63,78,1.4,48,6.5,Poor
Shruti,17,Female,Rural,Yes,82,61,1.9,95,7.8,Poor
Triveni,16,Female,Urban,Yes,64,85,2.7,46,6.7,Average
Snehal,20,Female,Rural,No,92,63,3.0,98,6.4,Average
Tejas,18,Male,Rural,Yes,74,79,4.2,59,6.4,Average
Sanjana,20,Female,Urban,Yes,80,89,2.6,85,5.5,Poor
Manasi,18,Female,Urban,Yes,92,63,3.3,100,8.1,Average
Bhushan,17,Male,Urban,No,62,97,1.7,78,4.6,Poor
Tanvi,18,Female,Urban,No,96,90,2.8,62,8.0,Average
Yash,18,Male,Rural,Yes,84,98,0.5,71,6.7,Poor
Mayuri,20,Female,Urban,No,65,74,3.4,40,6.0,Average
Neha,19,Female,Urban,No,97,96,4.1,64,7.5,Average
Mayuri,18,Female,Urban,Yes,85,73,3.7,75,8.1,Average
Vaibhav,18,Male,Rural,Yes,62,73,2.5,66,7.0,Average
Yash,18,Male,Rural,No,74,60,3.7,82,5.2,Poor
Amit,18,Male,Rural,No,70,89,1.6,47,5.7,Poor
Rutu,16,Female,Urban,Yes,79,75,1.5,98,7.1,Poor
